position,time,goal,error
3.14159,0.9600000000000006,3.14159,0.0
3.14159,0.9700000000000006,3.14159,0.0
3.14159,0.9800000000000006,3.14159,0.0
3.14159,0.9900000000000007,3.14159,0.0
3.14159,1.0000000000000007,3.14159,0.0
3.14159,1.0100000000000007,3.14159,0.0
3.14159,1.0200000000000007,3.14159,0.0
3.14159,1.0300000000000007,3.14159,0.0
3.14159,1.0400000000000007,3.14159,0.0
3.14159,1.0500000000000007,3.14159,0.0
3.14159,1.0600000000000007,3.14159,0.0
3.14159,1.0700000000000007,3.14159,0.0
3.14159,1.0800000000000007,3.14159,0.0
3.14159,1.0900000000000007,3.14159,0.0
3.14159,1.1000000000000008,3.14159,0.0
3.14159,1.1100000000000008,3.14159,0.0
3.14159,1.1200000000000008,3.14159,0.0
3.14159,1.1300000000000008,3.14159,0.0
3.14159,1.1400000000000008,3.14159,0.0
3.14159,1.1500000000000008,3.14159,0.0
3.14159,1.1600000000000008,3.14159,0.0
3.14159,1.1700000000000008,3.14159,0.0
3.14159,1.1800000000000008,3.14159,0.0
3.14159,1.1900000000000008,3.14159,0.0
3.14159,1.2000000000000008,3.14159,0.0
3.14159,1.2100000000000009,3.14159,0.0
3.14159,1.2200000000000009,3.14159,0.0
3.14159,1.2300000000000009,3.14159,0.0
3.14159,1.2400000000000009,3.14159,0.0
3.14159,1.2500000000000009,3.14159,0.0
3.14159,1.260000000000001,3.14159,0.0
3.14159,1.270000000000001,3.14159,0.0
3.14159,1.280000000000001,3.14159,0.0
3.14159,1.290000000000001,3.14159,0.0
3.14159,1.300000000000001,3.14159,0.0
3.14159,1.310000000000001,3.14159,0.0
3.14159,1.320000000000001,3.14159,0.0
3.14159,1.330000000000001,3.14159,0.0
3.14159,1.340000000000001,3.14159,0.0
3.14159,1.350000000000001,3.14159,0.0
3.14159,1.360000000000001,3.14159,0.0
3.14159,1.370000000000001,3.14159,0.0
3.14159,1.380000000000001,3.14159,0.0
3.14159,1.390000000000001,3.14159,0.0
3.14159,1.400000000000001,3.14159,0.0
3.14159,1.410000000000001,3.14159,0.0
3.14159,1.420000000000001,3.14159,0.0
3.14159,1.430000000000001,3.14159,0.0
3.14159,1.440000000000001,3.14159,0.0
3.14159,1.450000000000001,3.14159,0.0
3.14159,1.460000000000001,3.14159,0.0
3.14159,1.470000000000001,3.14159,0.0
3.14159,1.480000000000001,3.14159,0.0
3.14159,1.490000000000001,3.14159,0.0
3.14159,1.500000000000001,3.14159,0.0
3.14159,1.5100000000000011,3.14159,0.0
3.14159,1.5200000000000011,3.14159,0.0
3.14159,1.5300000000000011,3.14159,0.0
3.14159,1.5400000000000011,3.14159,0.0
3.14159,1.5500000000000012,3.14159,0.0
3.14159,1.5600000000000012,3.14159,0.0
3.14159,1.5700000000000012,3.14159,0.0
3.14159,1.5800000000000012,3.14159,0.0
3.14159,1.5900000000000012,3.14159,0.0
3.14159,1.6000000000000012,3.14159,0.0
3.14159,1.6100000000000012,3.14159,0.0
3.14159,1.6200000000000012,3.14159,0.0
3.14159,1.6300000000000012,3.14159,0.0
3.14159,1.6400000000000012,3.14159,0.0
3.14159,1.6500000000000012,3.14159,0.0
3.14159,1.6600000000000013,3.14159,0.0
3.14159,1.6700000000000013,3.14159,0.0
3.14159,1.6800000000000013,3.14159,0.0
3.14159,1.6900000000000013,3.14159,0.0
3.14159,1.7000000000000013,3.14159,0.0
3.14159,1.7100000000000013,3.14159,0.0
3.14159,1.7200000000000013,3.14159,0.0
3.14159,1.7300000000000013,3.14159,0.0
3.14159,1.7400000000000013,3.14159,0.0
3.14159,1.7500000000000013,3.14159,0.0
3.14159,1.7600000000000013,3.14159,0.0
3.14159,1.7700000000000014,3.14159,0.0
3.14159,1.7800000000000014,3.14159,0.0
3.14159,1.7900000000000014,3.14159,0.0
3.14159,1.8000000000000014,3.14159,0.0
3.14159,1.8100000000000014,3.14159,0.0
3.14159,1.8200000000000014,3.14159,0.0
3.14159,1.8300000000000014,3.14159,0.0
3.14159,1.8400000000000014,3.14159,0.0
3.14159,1.8500000000000014,3.14159,0.0
3.14159,1.8600000000000014,3.14159,0.0
3.14159,1.8700000000000014,3.14159,0.0
3.14159,1.8800000000000014,3.14159,0.0
3.14159,1.8900000000000015,3.14159,0.0
3.14159,1.9000000000000015,3.14159,0.0
3.14159,1.9100000000000015,3.14159,0.0
3.14159,1.9200000000000015,3.14159,0.0
3.14159,1.9300000000000015,3.14159,0.0
3.14159,1.9400000000000015,3.14159,0.0
3.14159,1.9500000000000015,3.14159,0.0
3.14159,1.9600000000000015,3.14159,0.0
3.14159,1.9700000000000015,3.14159,0.0
3.14159,1.9800000000000015,3.14159,0.0
3.14159,1.9900000000000015,3.14159,0.0
3.14159,2.0000000000000013,3.14159,0.0
3.14159,2.010000000000001,3.14159,0.0
3.14159,2.020000000000001,3.14159,0.0
3.14159,2.0300000000000007,3.14159,0.0
3.14159,2.0400000000000005,3.14159,0.0
3.14159,2.0500000000000003,3.14159,0.0
3.14159,2.06,3.14159,0.0
3.14159,2.07,3.14159,0.0
3.14159,2.0799999999999996,3.14159,0.0
3.14159,2.0899999999999994,3.14159,0.0
3.14159,2.099999999999999,3.14159,0.0
3.14159,2.109999999999999,3.14159,0.0
3.14159,2.1199999999999988,3.14159,0.0
3.14159,2.1299999999999986,3.14159,0.0
3.14159,2.1399999999999983,3.14159,0.0
3.14159,2.149999999999998,3.14159,0.0
3.14159,2.159999999999998,3.14159,0.0
3.14159,2.1699999999999977,3.14159,0.0
3.14159,2.1799999999999975,3.14159,0.0
3.14159,2.1899999999999973,3.14159,0.0
3.14159,2.199999999999997,3.14159,0.0
3.14159,2.209999999999997,3.14159,0.0
3.14159,2.2199999999999966,3.14159,0.0
3.14159,2.2299999999999964,3.14159,0.0
3.14159,2.239999999999996,3.14159,0.0
3.14159,2.249999999999996,3.14159,0.0
3.14159,2.259999999999996,3.14159,0.0
3.14159,2.2699999999999956,3.14159,0.0
3.14159,2.2799999999999954,3.14159,0.0
3.14159,2.289999999999995,3.14159,0.0
3.14159,2.299999999999995,3.14159,0.0
3.14159,2.3099999999999947,3.14159,0.0
3.14159,2.3199999999999945,3.14159,0.0
3.14159,2.3299999999999943,3.14159,0.0
3.14159,2.339999999999994,3.14159,0.0
3.14159,2.349999999999994,3.14159,0.0
3.14159,2.3599999999999937,3.14159,0.0
3.14159,2.3699999999999934,3.14159,0.0
3.14159,2.3799999999999932,3.14159,0.0
3.14159,2.389999999999993,3.14159,0.0
3.14159,2.399999999999993,3.14159,0.0
3.14159,2.4099999999999926,3.14159,0.0
3.14159,2.4199999999999924,3.14159,0.0
3.14159,2.429999999999992,3.14159,0.0
3.14159,2.439999999999992,3.14159,0.0
3.14159,2.4499999999999917,3.14159,0.0
3.14159,2.4599999999999915,3.14159,0.0
3.14159,2.4699999999999913,3.14159,0.0
3.14159,2.479999999999991,3.14159,0.0
3.14159,2.489999999999991,3.14159,0.0
3.14159,2.4999999999999907,3.14159,0.0
3.14159,2.5099999999999905,3.14159,0.0
3.14159,2.5199999999999902,3.14159,0.0
3.14159,2.52999999999999,3.14159,0.0
3.14159,2.53999999999999,3.14159,0.0
3.14159,2.5499999999999896,3.14159,0.0
3.14159,2.5599999999999894,3.14159,0.0
3.14159,2.569999999999989,3.14159,0.0
3.14159,2.579999999999989,3.14159,0.0
3.14159,2.5899999999999888,3.14159,0.0
3.14159,2.5999999999999885,3.14159,0.0
3.14159,2.6099999999999883,3.14159,0.0
3.14159,2.619999999999988,3.14159,0.0
3.14159,2.629999999999988,3.14159,0.0
3.14159,2.6399999999999877,3.14159,0.0
3.14159,2.6499999999999875,3.14159,0.0
3.14159,2.6599999999999873,3.14159,0.0
3.14159,2.669999999999987,3.14159,0.0
3.14159,2.679999999999987,3.14159,0.0
3.14159,2.6899999999999866,3.14159,0.0
3.14159,2.6999999999999864,3.14159,0.0
3.14159,2.709999999999986,3.14159,0.0
3.14159,2.719999999999986,3.14159,0.0
3.14159,2.7299999999999858,3.14159,0.0
3.14159,2.7399999999999856,3.14159,0.0
3.14159,2.7499999999999853,3.14159,0.0
3.14159,2.759999999999985,3.14159,0.0
3.14159,2.769999999999985,3.14159,0.0
3.14159,2.7799999999999847,3.14159,0.0
3.14159,2.7899999999999845,3.14159,0.0
3.14159,2.7999999999999843,3.14159,0.0
3.14159,2.809999999999984,3.14159,0.0
3.14159,2.819999999999984,3.14159,0.0
3.14159,2.8299999999999836,3.14159,0.0
3.14159,2.8399999999999834,3.14159,0.0
3.14159,2.849999999999983,3.14159,0.0
3.14159,2.859999999999983,3.14159,0.0
3.14159,2.869999999999983,3.14159,0.0
3.14159,2.8799999999999826,3.14159,0.0
3.14159,2.8899999999999824,3.14159,0.0
3.14159,2.899999999999982,3.14159,0.0
3.14159,2.909999999999982,3.14159,0.0
3.14159,2.9199999999999817,3.14159,0.0
3.14159,2.9299999999999815,3.14159,0.0
3.14159,2.9399999999999813,3.14159,0.0
3.14159,2.949999999999981,3.14159,0.0
3.14159,2.959999999999981,3.14159,0.0
3.14159,2.9699999999999807,3.14159,0.0
3.14159,2.9799999999999804,3.14159,0.0
3.14159,2.9899999999999802,3.14159,0.0
3.14159,2.99999999999998,3.14159,0.0
3.14159,3.00999999999998,3.14159,0.0
3.14159,3.0199999999999796,3.14159,0.0
3.14159,3.0299999999999794,3.14159,0.0
3.14159,3.039999999999979,3.14159,0.0
3.14159,3.049999999999979,3.14159,0.0
3.14159,3.0599999999999787,3.14159,0.0
3.14159,3.0699999999999785,3.14159,0.0
3.14159,3.0799999999999783,3.14159,0.0
3.14159,3.089999999999978,3.14159,0.0
3.14159,3.099999999999978,3.14159,0.0
3.14159,3.1099999999999777,3.14159,0.0
3.14159,3.1199999999999775,3.14159,0.0
3.14159,3.1299999999999772,3.14159,0.0
3.14159,3.139999999999977,3.14159,0.0
3.14159,3.149999999999977,3.14159,0.0
3.14159,3.1599999999999766,3.14159,0.0
3.14159,3.1699999999999764,3.14159,0.0
3.14159,3.179999999999976,3.14159,0.0
3.14159,3.189999999999976,3.14159,0.0
3.14159,3.1999999999999758,3.14159,0.0
3.14159,3.2099999999999755,3.14159,0.0
3.14159,3.2199999999999753,3.14159,0.0
3.14159,3.229999999999975,3.14159,0.0
3.14159,3.239999999999975,3.14159,0.0
3.14159,3.2499999999999747,3.14159,0.0
3.14159,3.2599999999999745,3.14159,0.0
3.14159,3.2699999999999743,3.14159,0.0
3.14159,3.279999999999974,3.14159,0.0
3.14159,3.289999999999974,3.14159,0.0
3.14159,3.2999999999999736,3.14159,0.0
3.14159,3.3099999999999734,3.14159,0.0
3.14159,3.319999999999973,3.14159,0.0
3.14159,3.329999999999973,3.14159,0.0
3.14159,3.3399999999999728,3.14159,0.0
3.14159,3.3499999999999726,3.14159,0.0
3.14159,3.3599999999999723,3.14159,0.0
3.14159,3.369999999999972,3.14159,0.0
3.14159,3.379999999999972,3.14159,0.0
3.14159,3.3899999999999717,3.14159,0.0
3.14159,3.3999999999999715,3.14159,0.0
3.14159,3.4099999999999713,3.14159,0.0
3.14159,3.419999999999971,3.14159,0.0
3.14159,3.429999999999971,3.14159,0.0
3.14159,3.4399999999999706,3.14159,0.0
3.14159,3.4499999999999704,3.14159,0.0
3.14159,3.45999999999997,3.14159,0.0
3.14159,3.46999999999997,3.14159,0.0
3.14159,3.47999999999997,3.14159,0.0
3.14159,3.4899999999999696,3.14159,0.0
3.14159,3.4999999999999694,3.14159,0.0
3.14159,3.509999999999969,3.14159,0.0
3.14159,3.519999999999969,3.14159,0.0
3.14159,3.5299999999999687,3.14159,0.0
3.14159,3.5399999999999685,3.14159,0.0
3.14159,3.5499999999999683,3.14159,0.0
3.14159,3.559999999999968,3.14159,0.0
3.14159,3.569999999999968,3.14159,0.0
3.14159,3.5799999999999677,3.14159,0.0
3.14159,3.5899999999999674,3.14159,0.0
3.14159,3.5999999999999672,3.14159,0.0
3.14159,3.609999999999967,3.14159,0.0
3.14159,3.619999999999967,3.14159,0.0
3.14159,3.6299999999999666,3.14159,0.0
3.14159,3.6399999999999664,3.14159,0.0
3.14159,3.649999999999966,3.14159,0.0
3.14159,3.659999999999966,3.14159,0.0
3.14159,3.6699999999999657,3.14159,0.0
3.14159,3.6799999999999655,3.14159,0.0
3.14159,3.6899999999999653,3.14159,0.0
3.14159,3.699999999999965,3.14159,0.0
3.14159,3.709999999999965,3.14159,0.0
3.14159,3.7199999999999647,3.14159,0.0
3.14159,3.7299999999999645,3.14159,0.0
3.14159,3.7399999999999642,3.14159,0.0
3.14159,3.749999999999964,3.14159,0.0
3.14159,3.759999999999964,3.14159,0.0
3.14159,3.7699999999999636,3.14159,0.0
3.14159,3.7799999999999634,3.14159,0.0
3.14159,3.789999999999963,3.14159,0.0
3.14159,3.799999999999963,3.14159,0.0
3.14159,3.8099999999999627,3.14159,0.0
3.14159,3.8199999999999625,3.14159,0.0
3.14159,3.8299999999999623,3.14159,0.0
3.14159,3.839999999999962,3.14159,0.0
3.14159,3.849999999999962,3.14159,0.0
3.14159,3.8599999999999617,3.14159,0.0
3.14159,3.8699999999999615,3.14159,0.0
3.14159,3.8799999999999613,3.14159,0.0
3.14159,3.889999999999961,3.14159,0.0
3.14159,3.899999999999961,3.14159,0.0
3.14159,3.9099999999999606,3.14159,0.0
3.14159,3.9199999999999604,3.14159,0.0
3.14159,3.92999999999996,3.14159,0.0
3.14159,3.93999999999996,3.14159,0.0
3.14159,3.9499999999999598,3.14159,0.0
3.14159,3.9599999999999596,3.14159,0.0
3.14159,3.9699999999999593,3.14159,0.0
3.14159,3.979999999999959,3.14159,0.0
3.14159,3.989999999999959,3.14159,0.0
3.14159,3.9999999999999587,3.14159,0.0
3.14159,4.009999999999959,3.14159,0.0
3.14159,4.019999999999959,3.14159,0.0
3.14159,4.0299999999999585,3.14159,0.0
3.14159,4.039999999999958,3.14159,0.0
3.14159,4.049999999999958,3.14159,0.0
3.14159,4.059999999999958,3.14159,0.0
3.14159,4.069999999999958,3.14159,0.0
3.14159,4.079999999999957,3.14159,0.0
3.14159,4.089999999999957,3.14159,0.0
3.14159,4.099999999999957,3.14159,0.0
3.14159,4.109999999999957,3.14159,0.0
3.14159,4.119999999999957,3.14159,0.0
3.14159,4.129999999999956,3.14159,0.0
3.14159,4.139999999999956,3.14159,0.0
3.14159,4.149999999999956,3.14159,0.0
3.14159,4.159999999999956,3.14159,0.0
3.14159,4.1699999999999555,3.14159,0.0
3.14159,4.179999999999955,3.14159,0.0
3.14159,4.189999999999955,3.14159,0.0
3.14159,4.199999999999955,3.14159,0.0
3.14159,4.209999999999955,3.14159,0.0
3.14159,4.2199999999999545,3.14159,0.0
3.14159,4.229999999999954,3.14159,0.0
3.14159,4.239999999999954,3.14159,0.0
3.14159,4.249999999999954,3.14159,0.0
3.14159,4.259999999999954,3.14159,0.0
3.14159,4.269999999999953,3.14159,0.0
3.14159,4.279999999999953,3.14159,0.0
3.14159,4.289999999999953,3.14159,0.0
3.14159,4.299999999999953,3.14159,0.0
3.14159,4.3099999999999525,3.14159,0.0
3.14159,4.319999999999952,3.14159,0.0
3.14159,4.329999999999952,3.14159,0.0
3.14159,4.339999999999952,3.14159,0.0
3.14159,4.349999999999952,3.14159,0.0
3.14159,4.3599999999999515,3.14159,0.0
3.14159,4.369999999999951,3.14159,0.0
3.14159,4.379999999999951,3.14159,0.0
3.14159,4.389999999999951,3.14159,0.0
3.14159,4.399999999999951,3.14159,0.0
3.14159,4.40999999999995,3.14159,0.0
3.14159,4.41999999999995,3.14159,0.0
3.14159,4.42999999999995,3.14159,0.0
3.14159,4.43999999999995,3.14159,0.0
3.14159,4.4499999999999496,3.14159,0.0
3.14159,4.459999999999949,3.14159,0.0
3.14159,4.469999999999949,3.14159,0.0
3.14159,4.479999999999949,3.14159,0.0
3.14159,4.489999999999949,3.14159,0.0
3.14159,4.4999999999999485,3.14159,0.0
3.14159,4.509999999999948,3.14159,0.0
3.14159,4.519999999999948,3.14159,0.0
3.14159,4.529999999999948,3.14159,0.0
3.14159,4.539999999999948,3.14159,0.0
3.14159,4.549999999999947,3.14159,0.0
3.14159,4.559999999999947,3.14159,0.0
3.14159,4.569999999999947,3.14159,0.0
3.14159,4.579999999999947,3.14159,0.0
3.14159,4.589999999999947,3.14159,0.0
3.14159,4.599999999999946,3.14159,0.0
3.14159,4.609999999999946,3.14159,0.0
3.14159,4.619999999999946,3.14159,0.0
3.14159,4.629999999999946,3.14159,0.0
3.14159,4.6399999999999455,3.14159,0.0
3.14159,4.649999999999945,3.14159,0.0
3.14159,4.659999999999945,3.14159,0.0
3.14159,4.669999999999945,3.14159,0.0
3.14159,4.679999999999945,3.14159,0.0
3.14159,4.689999999999944,3.14159,0.0
3.14159,4.699999999999944,3.14159,0.0
3.14159,4.709999999999944,3.14159,0.0
3.14159,4.719999999999944,3.14159,0.0
3.14159,4.729999999999944,3.14159,0.0
3.14159,4.739999999999943,3.14159,0.0
3.14159,4.749999999999943,3.14159,0.0
3.14159,4.759999999999943,3.14159,0.0
3.14159,4.769999999999943,3.14159,0.0
3.14159,4.7799999999999425,3.14159,0.0
3.14159,4.789999999999942,3.14159,0.0
3.14159,4.799999999999942,3.14159,0.0
3.14159,4.809999999999942,3.14159,0.0
3.14159,4.819999999999942,3.14159,0.0
3.14159,4.8299999999999415,3.14159,0.0
3.14159,4.839999999999941,3.14159,0.0
3.14159,4.849999999999941,3.14159,0.0
3.14159,4.859999999999941,3.14159,0.0
3.14159,4.869999999999941,3.14159,0.0
3.14159,4.87999999999994,3.14159,0.0
3.14159,4.88999999999994,3.14159,0.0
3.14159,4.89999999999994,3.14159,0.0
3.14159,4.90999999999994,3.14159,0.0
3.14159,4.9199999999999395,3.14159,0.0
3.14159,4.929999999999939,3.14159,0.0
3.14159,4.939999999999939,3.14159,0.0
3.14159,4.949999999999939,3.14159,0.0
3.14159,4.959999999999939,3.14159,0.0
3.14159,4.9699999999999385,3.14159,0.0
3.14159,4.979999999999938,3.14159,0.0
3.14159,4.989999999999938,3.14159,0.0
3.14159,4.999999999999938,3.14159,0.0
3.14159,5.009999999999938,3.14159,0.0
3.14159,5.019999999999937,3.14159,0.0
3.14159,5.029999999999937,3.14159,0.0
3.14159,5.039999999999937,3.14159,0.0
3.14159,5.049999999999937,3.14159,0.0
3.14159,5.0599999999999365,3.14159,0.0
3.14159,5.069999999999936,3.14159,0.0
3.14159,5.079999999999936,3.14159,0.0
3.14159,5.089999999999936,3.14159,0.0
3.14159,5.099999999999936,3.14159,0.0
3.14159,5.1099999999999355,3.14159,0.0
3.14159,5.119999999999935,3.14159,0.0
3.14159,5.129999999999935,3.14159,0.0
3.14159,5.139999999999935,3.14159,0.0
3.14159,5.149999999999935,3.14159,0.0
3.14159,5.159999999999934,3.14159,0.0
3.14159,5.169999999999934,3.14159,0.0
3.14159,5.179999999999934,3.14159,0.0
3.14159,5.189999999999934,3.14159,0.0
3.14159,5.199999999999934,3.14159,0.0
3.14159,5.209999999999933,3.14159,0.0
3.14159,5.219999999999933,3.14159,0.0
3.14159,5.229999999999933,3.14159,0.0
3.14159,5.239999999999933,3.14159,0.0
3.14159,5.2499999999999325,3.14159,0.0
3.14159,5.259999999999932,3.14159,0.0
3.14159,5.269999999999932,3.14159,0.0
3.14159,5.279999999999932,3.14159,0.0
3.14159,5.289999999999932,3.14159,0.0
3.14159,5.299999999999931,3.14159,0.0
3.14159,5.309999999999931,3.14159,0.0
3.14159,5.319999999999931,3.14159,0.0
3.14159,5.329999999999931,3.14159,0.0
3.14159,5.339999999999931,3.14159,0.0
3.14159,5.34999999999993,3.14159,0.0
3.14159,5.35999999999993,3.14159,0.0
3.14159,5.36999999999993,3.14159,0.0
3.14159,5.37999999999993,3.14159,0.0
3.14159,5.3899999999999295,3.14159,0.0
3.14159,5.399999999999929,3.14159,0.0
3.14159,5.409999999999929,3.14159,0.0
3.14159,5.419999999999929,3.14159,0.0
3.14159,5.429999999999929,3.14159,0.0
3.14159,5.4399999999999284,3.14159,0.0
3.14159,5.449999999999928,3.14159,0.0
3.14159,5.459999999999928,3.14159,0.0
3.14159,5.469999999999928,3.14159,0.0
3.14159,5.479999999999928,3.14159,0.0
3.14159,5.489999999999927,3.14159,0.0
3.14159,5.499999999999927,3.14159,0.0
3.14159,5.509999999999927,3.14159,0.0
3.14159,5.519999999999927,3.14159,0.0
3.14159,5.5299999999999265,3.14159,0.0
3.14159,5.539999999999926,3.14159,0.0
3.14159,5.549999999999926,3.14159,0.0
3.14159,5.559999999999926,3.14159,0.0
3.14159,5.569999999999926,3.14159,0.0
3.14159,5.5799999999999255,3.14159,0.0
3.14159,5.589999999999925,3.14159,0.0
3.14159,5.599999999999925,3.14159,0.0
3.14159,5.609999999999925,3.14159,0.0
3.14159,5.619999999999925,3.14159,0.0
3.14159,5.629999999999924,3.14159,0.0
3.14159,5.639999999999924,3.14159,0.0
3.14159,5.649999999999924,3.14159,0.0
3.14159,5.659999999999924,3.14159,0.0
3.14159,5.6699999999999235,3.14159,0.0
3.14159,5.679999999999923,3.14159,0.0
3.14159,5.689999999999923,3.14159,0.0
3.14159,5.699999999999923,3.14159,0.0
3.14159,5.709999999999923,3.14159,0.0
3.14159,5.7199999999999225,3.14159,0.0
3.14159,5.729999999999922,3.14159,0.0
3.14159,5.739999999999922,3.14159,0.0
3.14159,5.749999999999922,3.14159,0.0
3.14159,5.759999999999922,3.14159,0.0
3.14159,5.769999999999921,3.14159,0.0
3.14159,5.779999999999921,3.14159,0.0
3.14159,5.789999999999921,3.14159,0.0
3.14159,5.799999999999921,3.14159,0.0
3.14159,5.809999999999921,3.14159,0.0
3.14159,5.81999999999992,3.14159,0.0
3.14159,5.82999999999992,3.14159,0.0
3.14159,5.83999999999992,3.14159,0.0
3.14159,5.84999999999992,3.14159,0.0
3.14159,5.8599999999999195,3.14159,0.0
3.14159,5.869999999999919,3.14159,0.0
3.14159,5.879999999999919,3.14159,0.0
3.14159,5.889999999999919,3.14159,0.0
3.14159,5.899999999999919,3.14159,0.0
3.14159,5.909999999999918,3.14159,0.0
3.14159,5.919999999999918,3.14159,0.0
3.14159,5.929999999999918,3.14159,0.0
3.14159,5.939999999999918,3.14159,0.0
3.14159,5.949999999999918,3.14159,0.0
3.14159,5.959999999999917,3.14159,0.0
3.14159,5.969999999999917,3.14159,0.0
